datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-10-01 07:00:00Z,airqo_g5438,hourly,69.89999959866206,0.0,0.0,airqo,48.15,48.15,34.63,34.63,"St.Ponsiano primary school, makindye",24.55833355585734
2025-10-01 08:00:00Z,airqo_g5438,hourly,68.46857142857144,0.0,0.0,airqo,28.69,28.69,21.09,21.09,"St.Ponsiano primary school, makindye",29.754285714285714
2025-10-01 09:00:00Z,airqo_g5438,hourly,64.70833321412404,0.04281533333333334,5.429815333333334,airqo,30.53,30.53,21.43,21.43,"St.Ponsiano primary school, makindye",26.983333587646484
2025-10-01 10:00:00Z,airqo_g5438,hourly,68.895,0.256892,32.578892,airqo,34.49,34.49,25.53,25.53,"St.Ponsiano primary school, makindye",31.51
2025-10-01 11:00:00Z,airqo_g5438,hourly,68.865,0.256892,32.578892,airqo,34.99,34.99,20.75,20.75,"St.Ponsiano primary school, makindye",32.12166666666666
2025-10-01 12:00:00Z,airqo_g5438,hourly,68.436,0.256892,32.578892,airqo,28.9,28.9,20.97,20.97,"St.Ponsiano primary school, makindye",30.814
2025-10-01 13:00:00Z,airqo_g5438,hourly,67.55,0.254782,32.60136,airqo,181.46,181.46,151.38,151.38,"St.Ponsiano primary school, makindye",27.53
2025-10-01 14:00:00Z,airqo_g5438,hourly,67.37571428571428,0.254782,32.60136,airqo,65.65,65.65,54.11,54.11,"St.Ponsiano primary school, makindye",26.91714285714286
2025-10-01 15:00:00Z,airqo_g5438,hourly,60.391665995121,0.2554495,32.603589375,airqo,63.39,63.39,51.68,51.68,"St.Ponsiano primary school, makindye",23.32499996821086
2025-10-01 16:00:00Z,airqo_g5438,hourly,66.46799999999999,0.25585,32.604927,airqo,51.09,51.09,38.92,38.92,"St.Ponsiano primary school, makindye",24.354000000000003
2025-10-01 17:00:00Z,airqo_g5438,hourly,66.2975,0.25585,32.604927,airqo,53.43,53.43,50.49,50.49,"St.Ponsiano primary school, makindye",24.17625
2025-10-01 18:00:00Z,airqo_g5438,hourly,65.13333270947139,0.25585,32.604927,airqo,71.17,71.17,60.28,60.28,"St.Ponsiano primary school, makindye",22.025000254313152
2025-10-01 19:00:00Z,airqo_g5438,hourly,65.92875000000001,0.15990625,20.378079375,airqo,77.69,77.69,63.47,63.47,"St.Ponsiano primary school, makindye",23.07125
2025-10-01 20:00:00Z,airqo_g5438,hourly,65.87,0.0,0.0,airqo,66.96,66.96,54.32,54.32,"St.Ponsiano primary school, makindye",22.87
2025-10-01 21:00:00Z,airqo_g5438,hourly,65.48666666666666,0.0,0.0,airqo,53.16,53.16,46.76,46.76,"St.Ponsiano primary school, makindye",22.021666666666665
2025-10-01 22:00:00Z,airqo_g5438,hourly,65.34142857142857,0.1127669999999999,13.973889857142856,airqo,47.42,47.42,36.79,36.79,"St.Ponsiano primary school, makindye",21.632857142857144
2025-10-01 23:00:00Z,airqo_g5438,hourly,65.195,0.263123,32.605743,airqo,49.0,49.0,37.47,37.47,"St.Ponsiano primary school, makindye",21.12
2025-10-02 07:00:00Z,airqo_g5438,hourly,66.66,0.0,0.0,airqo,43.8,43.8,30.23,30.23,"St.Ponsiano primary school, makindye",26.84
2025-10-02 08:00:00Z,airqo_g5438,hourly,62.76666621367136,0.0,0.0,airqo,36.41,36.41,23.1,23.1,"St.Ponsiano primary school, makindye",26.800000190734863
2025-10-02 09:00:00Z,airqo_g5438,hourly,68.18,0.0,0.0,airqo,27.97,27.97,16.47,16.47,"St.Ponsiano primary school, makindye",34.42
2025-10-02 10:00:00Z,airqo_g5438,hourly,67.69666666666667,0.0,0.0,airqo,31.08,31.08,20.1,20.1,"St.Ponsiano primary school, makindye",32.251666666666665
2025-10-02 11:00:00Z,airqo_g5438,hourly,67.00166666666667,0.0,0.0,airqo,30.35,30.35,20.53,20.53,"St.Ponsiano primary school, makindye",29.76333333333333
2025-10-02 12:00:00Z,airqo_g5438,hourly,66.425,0.0,0.0,airqo,39.94,39.94,27.41,27.41,"St.Ponsiano primary school, makindye",27.44666666666667
2025-10-02 13:00:00Z,airqo_g5438,hourly,66.47166666666666,0.168752,21.735354,airqo,41.97,41.97,30.08,30.08,"St.Ponsiano primary school, makindye",28.72
2025-10-02 14:00:00Z,airqo_g5438,hourly,55.15000075101853,0.253128,32.603031,airqo,44.08,44.08,29.64,29.64,"St.Ponsiano primary school, makindye",27.549999872843426
2025-10-02 15:00:00Z,airqo_g5438,hourly,60.77499985694885,0.04279633333333333,5.432924833333334,airqo,55.08,55.08,47.8,47.8,"St.Ponsiano primary school, makindye",26.550000031789143
2025-10-02 16:00:00Z,airqo_g5438,hourly,65.755,0.256778,32.597549,airqo,60.95,60.95,52.05,52.05,"St.Ponsiano primary school, makindye",26.99
2025-10-02 17:00:00Z,airqo_g5438,hourly,65.41600000000001,0.2575976,32.598297,airqo,60.54,60.54,51.93,51.93,"St.Ponsiano primary school, makindye",25.82
2025-10-02 18:00:00Z,airqo_g5438,hourly,65.15333333333334,0.258827,32.599419,airqo,75.9,75.9,60.79,60.79,"St.Ponsiano primary school, makindye",25.07333333333333
2025-10-02 19:00:00Z,airqo_g5438,hourly,78.53333353996277,0.258827,32.599419,airqo,80.86,80.86,59.97,59.97,"St.Ponsiano primary school, makindye",22.40833330154419
2025-10-02 20:00:00Z,airqo_g5438,hourly,78.53333353996277,0.25899285714285714,32.598825999999995,airqo,74.42,74.42,53.8,53.8,"St.Ponsiano primary school, makindye",22.40833330154419
2025-10-02 21:00:00Z,airqo_g5438,hourly,74.78333413600922,0.259988,32.595268,airqo,43.17,43.17,29.29,29.29,"St.Ponsiano primary school, makindye",23.224999745686848
2025-10-02 22:00:00Z,airqo_g5438,hourly,80.21666705608368,0.259988,32.595268,airqo,42.31,42.31,28.33,28.33,"St.Ponsiano primary school, makindye",21.899999777476
2025-10-03 05:00:00Z,airqo_g5438,hourly,85.07499992847443,0.0,0.0,airqo,26.69,26.69,17.75,17.75,"St.Ponsiano primary school, makindye",21.733333587646484
2025-10-03 06:00:00Z,airqo_g5438,hourly,65.14,0.0,0.0,airqo,49.38,49.38,35.49,35.49,"St.Ponsiano primary school, makindye",25.040000000000003
2025-10-03 07:00:00Z,airqo_g5438,hourly,65.56714285714285,0.0,0.0,airqo,44.21,44.21,31.51,31.51,"St.Ponsiano primary school, makindye",26.264285714285712
2025-10-03 08:00:00Z,airqo_g5438,hourly,73.5083336631457,0.0,0.0,airqo,37.6,37.6,27.64,27.64,"St.Ponsiano primary school, makindye",24.50833336512248
2025-10-03 09:00:00Z,airqo_g5438,hourly,73.08333317438762,0.0,0.0,airqo,38.74,38.74,28.29,28.29,"St.Ponsiano primary school, makindye",24.62500015894572
2025-10-03 10:00:00Z,airqo_g5438,hourly,66.12428571428572,0.0,0.0,airqo,38.73,38.73,26.26,26.26,"St.Ponsiano primary school, makindye",26.78142857142857
2025-10-03 11:00:00Z,airqo_g5438,hourly,70.17499953508377,0.0,0.0,airqo,47.47,47.47,33.85,33.85,"St.Ponsiano primary school, makindye",25.06666660308838
2025-10-04 06:00:00Z,airqo_g5438,hourly,66.39,0.0,0.0,airqo,49.4,49.4,34.33,34.33,"St.Ponsiano primary school, makindye",25.21
2025-10-04 07:00:00Z,airqo_g5438,hourly,81.43333395322163,0.0,0.0,airqo,48.66,48.66,35.49,35.49,"St.Ponsiano primary school, makindye",22.65833346048991
2025-10-04 08:00:00Z,airqo_g5438,hourly,75.72499960660934,0.0,0.0,airqo,34.67,34.67,22.56,22.56,"St.Ponsiano primary school, makindye",23.95000012715657
2025-10-04 09:00:00Z,airqo_g5438,hourly,68.80000034968059,0.0,0.0,airqo,45.74,45.74,33.04,33.04,"St.Ponsiano primary school, makindye",25.64166641235352
2025-10-04 10:00:00Z,airqo_g5438,hourly,65.29166549444199,0.0,0.0,airqo,31.1,31.1,19.86,19.86,"St.Ponsiano primary school, makindye",26.55833339691162
2025-10-04 11:00:00Z,airqo_g5438,hourly,62.77499894301096,0.0,0.0,airqo,28.73,28.73,18.24,18.24,"St.Ponsiano primary school, makindye",26.358333428700764
2025-10-04 12:00:00Z,airqo_g5438,hourly,67.563,0.0,0.0,airqo,46.46,46.46,34.04,34.04,"St.Ponsiano primary school, makindye",26.748
2025-10-04 13:00:00Z,airqo_g5438,hourly,67.54,0.0,0.0,airqo,18.23,18.23,17.3,17.3,"St.Ponsiano primary school, makindye",26.62
2025-10-04 14:00:00Z,airqo_g5438,hourly,67.26666738589604,0.0,0.0,airqo,20.02,20.02,16.6,16.6,"St.Ponsiano primary school, makindye",25.34166653951009
2025-10-04 15:00:00Z,airqo_g5438,hourly,71.08333309491475,0.0,0.0,airqo,23.48,23.48,15.88,15.88,"St.Ponsiano primary school, makindye",24.508333047231044
2025-10-04 16:00:00Z,airqo_g5438,hourly,67.166,0.0,0.0,airqo,37.14,37.14,23.07,23.07,"St.Ponsiano primary school, makindye",24.804
2025-10-04 17:00:00Z,airqo_g5438,hourly,78.2666673262914,0.0,0.0,airqo,33.67,33.67,20.79,20.79,"St.Ponsiano primary school, makindye",23.050000031789143
2025-10-04 18:00:00Z,airqo_g5438,hourly,66.925,0.0,0.0,airqo,36.26,36.26,21.65,21.65,"St.Ponsiano primary school, makindye",23.9975
2025-10-04 19:00:00Z,airqo_g5438,hourly,66.95571428571428,0.0,0.0,airqo,24.79,24.79,18.14,18.14,"St.Ponsiano primary school, makindye",24.078571428571426
2025-10-04 20:00:00Z,airqo_g5438,hourly,66.97714285714285,0.0,0.0,airqo,18.15,18.15,16.92,16.92,"St.Ponsiano primary school, makindye",24.03142857142857
2025-10-04 21:00:00Z,airqo_g5438,hourly,67.03,0.0,0.0,airqo,18.74,18.74,17.04,17.04,"St.Ponsiano primary school, makindye",24.12833333333333
2025-10-04 22:00:00Z,airqo_g5438,hourly,66.92428571428572,0.0,0.0,airqo,19.92,19.92,16.53,16.53,"St.Ponsiano primary school, makindye",23.55857142857143
2025-10-04 23:00:00Z,airqo_g5438,hourly,66.95666666666666,0.0,0.0,airqo,51.11,51.11,39.82,39.82,"St.Ponsiano primary school, makindye",23.606666666666666
2025-10-05 06:00:00Z,airqo_g5438,hourly,83.85833303133647,0.0,0.0,airqo,114.05,114.05,66.95,66.95,"St.Ponsiano primary school, makindye",22.14999993642171
2025-10-05 07:00:00Z,airqo_g5438,hourly,67.88428571428571,0.0,0.0,airqo,35.1,35.1,21.35,21.35,"St.Ponsiano primary school, makindye",25.47714285714286
2025-10-05 08:00:00Z,airqo_g5438,hourly,68.66142857142857,0.1473068571428571,18.622689142857144,airqo,37.56,37.56,26.42,26.42,"St.Ponsiano primary school, makindye",27.632857142857144
2025-10-05 09:00:00Z,airqo_g5438,hourly,70.66666632890701,0.257787,32.589706,airqo,31.37,31.37,19.46,19.46,"St.Ponsiano primary school, makindye",25.70833333333333
2025-10-05 10:00:00Z,airqo_g5438,hourly,69.20166666666667,0.257787,32.589706,airqo,31.18,31.18,19.54,19.54,"St.Ponsiano primary school, makindye",27.85333333333333
2025-10-05 11:00:00Z,airqo_g5438,hourly,68.38285714285715,0.257787,32.589706,airqo,29.79,29.79,19.51,19.51,"St.Ponsiano primary school, makindye",24.75857142857143
2025-10-05 12:00:00Z,airqo_g5438,hourly,67.17,0.0736534285714285,9.311344571428572,airqo,25.36,25.36,15.35,15.35,"St.Ponsiano primary school, makindye",19.617142857142856
2025-10-05 13:00:00Z,airqo_g5438,hourly,67.15428571428572,0.0,0.0,airqo,37.82,37.82,23.23,23.23,"St.Ponsiano primary school, makindye",20.12
2025-10-05 14:00:00Z,airqo_g5438,hourly,97.8333334128062,0.0,0.0,airqo,53.02,53.02,37.98,37.98,"St.Ponsiano primary school, makindye",18.866666634877525
2025-10-06 07:00:00Z,airqo_g5438,hourly,98.60000014305116,0.0,0.0,airqo,71.64,71.64,40.83,40.83,"St.Ponsiano primary school, makindye",20.13333336512248
2025-10-06 08:00:00Z,airqo_g5438,hourly,98.3428567647934,0.0,0.0,airqo,47.37,47.37,37.35,37.35,"St.Ponsiano primary school, makindye",21.96666653951009
2025-10-06 09:00:00Z,airqo_g5438,hourly,90.73333392540614,0.0,0.0,airqo,45.31,45.31,39.04,39.04,"St.Ponsiano primary school, makindye",23.62500015894572
2025-10-06 10:00:00Z,airqo_g5438,hourly,70.16714285714285,0.0,0.0,airqo,38.04,38.04,27.09,27.09,"St.Ponsiano primary school, makindye",26.641428571428573
2025-10-06 11:00:00Z,airqo_g5438,hourly,90.24166762828828,0.0,0.0,airqo,18.82,18.82,13.09,13.09,"St.Ponsiano primary school, makindye",19.875000000000004
2025-10-06 12:00:00Z,airqo_g5438,hourly,69.06,0.0,0.0,airqo,39.5,39.5,26.68,26.68,"St.Ponsiano primary school, makindye",22.482
2025-10-06 13:00:00Z,airqo_g5438,hourly,69.36777777777777,0.1126746666666666,14.483674666666666,airqo,38.64,38.64,25.69,25.69,"St.Ponsiano primary school, makindye",23.53
2025-10-06 14:00:00Z,airqo_g5438,hourly,88.85000099738438,0.253518,32.588268,airqo,55.83,55.83,43.34,43.34,"St.Ponsiano primary school, makindye",20.74166663487752
2025-10-06 15:00:00Z,airqo_g5438,hourly,87.48333354791005,0.253518,32.588268,airqo,87.42,87.42,58.37,58.37,"St.Ponsiano primary school, makindye",20.62500047683716
2025-10-06 16:00:00Z,airqo_g5438,hourly,69.434,0.253518,32.588268,airqo,99.91,99.91,66.3,66.3,"St.Ponsiano primary school, makindye",22.286
2025-10-06 17:00:00Z,airqo_g5438,hourly,90.6833330790202,0.253518,32.588268,airqo,154.71,154.71,100.79,100.79,"St.Ponsiano primary school, makindye",19.65833346048991
2025-10-06 18:00:00Z,airqo_g5438,hourly,93.25833419958752,0.253518,32.588268,airqo,92.23,92.23,58.68,58.68,"St.Ponsiano primary school, makindye",19.29999971389771
2025-10-06 19:00:00Z,airqo_g5438,hourly,94.82500006755193,0.0724337142857143,9.310933714285714,airqo,137.98,137.98,91.41,91.41,"St.Ponsiano primary school, makindye",19.42499971389771
2025-10-06 20:00:00Z,airqo_g5438,hourly,69.196,0.0,0.0,airqo,186.76,186.76,110.85,110.85,"St.Ponsiano primary school, makindye",21.014
2025-10-06 21:00:00Z,airqo_g5438,hourly,93.8416674733162,0.0,0.0,airqo,163.2,163.2,103.49,103.49,"St.Ponsiano primary school, makindye",19.874999523162845
2025-10-07 06:00:00Z,airqo_g5438,hourly,70.6,0.0,0.0,airqo,23.54,23.54,15.6,15.6,"St.Ponsiano primary school, makindye",23.57
2025-10-07 07:00:00Z,airqo_g5438,hourly,71.17285714285714,0.0,0.0,airqo,24.88,24.88,16.16,16.16,"St.Ponsiano primary school, makindye",24.67
2025-10-07 08:00:00Z,airqo_g5438,hourly,77.4916668732961,0.0,0.0,airqo,12.93,12.93,15.31,15.31,"St.Ponsiano primary school, makindye",24.4416667620341
2025-10-07 09:00:00Z,airqo_g5438,hourly,72.97499974568684,0.0,0.0,airqo,8.52,8.52,12.93,12.93,"St.Ponsiano primary school, makindye",24.0583332379659
2025-10-07 10:00:00Z,airqo_g5438,hourly,81.77500069141388,0.0,0.0,airqo,15.69,15.69,13.15,13.15,"St.Ponsiano primary school, makindye",22.76666657129924
2025-10-07 11:00:00Z,airqo_g5438,hourly,72.04375,0.0,0.0,airqo,26.24,26.24,16.78,16.78,"St.Ponsiano primary school, makindye",25.34875
2025-10-07 12:00:00Z,airqo_g5438,hourly,87.44166692097981,0.0,0.0,airqo,13.98,13.98,13.72,13.72,"St.Ponsiano primary school, makindye",22.741666316986084
2025-10-07 13:00:00Z,airqo_g5438,hourly,72.598,0.0,0.0,airqo,14.66,14.66,16.84,16.84,"St.Ponsiano primary school, makindye",27.646
2025-10-07 14:00:00Z,airqo_g5438,hourly,73.63333354393642,0.255887,32.583107,airqo,12.01,12.01,15.85,15.85,"St.Ponsiano primary school, makindye",25.108333587646484
2025-10-07 15:00:00Z,airqo_g5438,hourly,74.41666622956593,0.255887,32.583107,airqo,26.03,26.03,16.96,16.96,"St.Ponsiano primary school, makindye",23.85833326975505
2025-10-07 16:00:00Z,airqo_g5438,hourly,71.95666666666666,0.255887,32.583107,airqo,46.87,46.87,36.22,36.22,"St.Ponsiano primary school, makindye",24.42333333333333
2025-10-07 17:00:00Z,airqo_g5438,hourly,71.98,0.264603,32.593819,airqo,50.66,50.66,38.41,38.41,"St.Ponsiano primary school, makindye",24.69
2025-10-07 18:00:00Z,airqo_g5438,hourly,71.92999999999999,0.264603,32.593819,airqo,69.07,69.07,54.46,54.46,"St.Ponsiano primary school, makindye",24.30666666666667
2025-10-07 19:00:00Z,airqo_g5438,hourly,71.85857142857142,0.264603,32.593819,airqo,49.92,49.92,41.56,41.56,"St.Ponsiano primary school, makindye",23.83142857142857
2025-10-07 20:00:00Z,airqo_g5438,hourly,71.83333333333333,0.264603,32.593819,airqo,35.66,35.66,21.22,21.22,"St.Ponsiano primary school, makindye",23.64333333333333
2025-10-07 21:00:00Z,airqo_g5438,hourly,84.73333319028218,0.2589486,32.6019366,airqo,30.54,30.54,19.92,19.92,"St.Ponsiano primary school, makindye",22.40833330154419
2025-10-07 22:00:00Z,airqo_g5438,hourly,90.27500053246816,0.257535,32.603966,airqo,27.91,27.91,17.74,17.74,"St.Ponsiano primary school, makindye",21.63333320617676
2025-10-07 23:00:00Z,airqo_g5438,hourly,92.83333321412404,0.2558586666666667,32.60505833333333,airqo,28.12,28.12,17.5,17.5,"St.Ponsiano primary school, makindye",21.191666920979817
2025-10-08 00:00:00Z,airqo_g5438,hourly,71.6725,0.255902,32.60516,airqo,38.34,38.34,27.51,27.51,"St.Ponsiano primary school, makindye",22.85
2025-10-08 01:00:00Z,airqo_g5438,hourly,71.664,0.255902,32.60516,airqo,46.95,46.95,37.59,37.59,"St.Ponsiano primary school, makindye",22.73
2025-10-08 02:00:00Z,airqo_g5438,hourly,71.63,0.255902,32.60516,airqo,60.77,60.77,52.8,52.8,"St.Ponsiano primary school, makindye",22.6
2025-10-08 06:00:00Z,airqo_g5438,hourly,72.78,0.0,0.0,airqo,72.39,72.39,47.52,47.52,"St.Ponsiano primary school, makindye",25.98
2025-10-08 07:00:00Z,airqo_g5438,hourly,73.05428571428571,0.0,0.0,airqo,18.03,18.03,15.59,15.59,"St.Ponsiano primary school, makindye",26.785714285714285
2025-10-08 08:00:00Z,airqo_g5438,hourly,74.3666668732961,0.0,0.0,airqo,22.49,22.49,15.83,15.83,"St.Ponsiano primary school, makindye",25.824999968210857
2025-10-08 09:00:00Z,airqo_g5438,hourly,71.65000090996425,0.0,0.0,airqo,10.97,10.97,15.1,15.1,"St.Ponsiano primary school, makindye",26.40833330154419
2025-10-08 10:00:00Z,airqo_g5438,hourly,73.54166656732559,0.1260535,16.30266,airqo,10.92,10.92,15.22,15.22,"St.Ponsiano primary school, makindye",25.51666673024496
2025-10-08 11:00:00Z,airqo_g5438,hourly,73.58625,0.0,0.0,airqo,7.78,7.78,13.45,13.45,"St.Ponsiano primary school, makindye",27.91625
2025-10-08 12:00:00Z,airqo_g5438,hourly,72.44166632493337,0.2100891666666667,27.1711,airqo,36.68,36.68,24.98,24.98,"St.Ponsiano primary school, makindye",25.85000006357829
2025-10-08 13:00:00Z,airqo_g5438,hourly,70.02499947945277,0.252107,32.60532,airqo,69.68,69.68,55.73,55.73,"St.Ponsiano primary school, makindye",25.383333524068195
2025-10-08 14:00:00Z,airqo_g5438,hourly,70.22499938805898,0.252107,32.60532,airqo,100.0,100.0,66.29,66.29,"St.Ponsiano primary school, makindye",25.241666316986084
2025-10-08 15:00:00Z,airqo_g5438,hourly,75.4583328962326,0.04201783333333334,5.43422,airqo,84.8,84.8,62.32,62.32,"St.Ponsiano primary school, makindye",23.916666666666668
2025-10-08 16:00:00Z,airqo_g5438,hourly,79.68333264191945,0.0,0.0,airqo,88.16,88.16,62.73,62.73,"St.Ponsiano primary school, makindye",22.90833314259847
2025-10-08 17:00:00Z,airqo_g5438,hourly,82.61666744947433,0.0,0.0,airqo,89.19,89.19,62.65,62.65,"St.Ponsiano primary school, makindye",22.208333492279053
2025-10-08 18:00:00Z,airqo_g5438,hourly,80.2416667342186,0.0,0.0,airqo,70.73,70.73,54.44,54.44,"St.Ponsiano primary school, makindye",22.849999745686848
2025-10-08 19:00:00Z,airqo_g5438,hourly,81.77500069141388,0.0,0.0,airqo,58.15,58.15,47.23,47.23,"St.Ponsiano primary school, makindye",22.37499984105428
2025-10-08 20:00:00Z,airqo_g5438,hourly,85.14999995628993,0.0,0.0,airqo,44.39,44.39,31.37,31.37,"St.Ponsiano primary school, makindye",21.37500047683716
2025-10-08 21:00:00Z,airqo_g5438,hourly,86.55833353598912,0.0,0.0,airqo,31.95,31.95,18.11,18.11,"St.Ponsiano primary school, makindye",21.0666667620341
2025-10-09 00:00:00Z,airqo_g5438,hourly,91.1250000198682,0.255752,32.605415,airqo,4.01,4.01,10.14,10.14,"St.Ponsiano primary school, makindye",19.20833333333333
2025-10-09 01:00:00Z,airqo_g5438,hourly,97.09166685740152,0.255752,32.605415,airqo,,,10.32,10.32,"St.Ponsiano primary school, makindye",17.791666825612385
2025-10-09 02:00:00Z,airqo_g5438,hourly,71.02,0.255752,32.605415,airqo,,,10.78,10.78,"St.Ponsiano primary school, makindye",19.82333333333333
2025-10-09 03:00:00Z,airqo_g5438,hourly,98.7999975681305,0.259837,32.608139,airqo,,,10.07,10.07,"St.Ponsiano primary school, makindye",17.074999809265137
2025-10-09 06:00:00Z,airqo_g5438,hourly,72.23,0.0,0.0,airqo,40.85,40.85,26.85,26.85,"St.Ponsiano primary school, makindye",24.06
2025-10-09 07:00:00Z,airqo_g5438,hourly,85.73333372672398,0.0,0.0,airqo,38.81,38.81,28.46,28.46,"St.Ponsiano primary school, makindye",23.149999777476
2025-10-09 08:00:00Z,airqo_g5438,hourly,73.182,0.0,0.0,airqo,16.47,16.47,15.99,15.99,"St.Ponsiano primary school, makindye",27.02
2025-10-09 09:00:00Z,airqo_g5438,hourly,73.34166715542476,0.0,0.0,airqo,8.21,8.21,12.52,12.52,"St.Ponsiano primary school, makindye",24.949999809265137
2025-10-09 10:00:00Z,airqo_g5438,hourly,73.64999999602635,0.0,0.0,airqo,3.93,3.93,9.93,9.93,"St.Ponsiano primary school, makindye",25.416666666666668
2025-10-09 11:00:00Z,airqo_g5438,hourly,73.65166666666666,0.0,0.0,airqo,5.28,5.28,12.3,12.3,"St.Ponsiano primary school, makindye",28.45833333333333
2025-10-09 12:00:00Z,airqo_g5438,hourly,73.66111111111111,0.1121608888888888,14.491690666666669,airqo,0.22,0.22,8.79,8.79,"St.Ponsiano primary school, makindye",28.296666666666667
2025-10-09 13:00:00Z,airqo_g5438,hourly,73.69,0.2534211666666666,32.60316983333333,airqo,4.28,4.28,12.38,12.38,"St.Ponsiano primary school, makindye",28.48
2025-10-09 14:00:00Z,airqo_g5438,hourly,73.235,0.253633,32.602543,airqo,5.67,5.67,12.82,12.82,"St.Ponsiano primary school, makindye",26.578333333333333
2025-10-09 15:00:00Z,airqo_g5438,hourly,72.88857142857142,0.253633,32.602543,airqo,21.2,21.2,16.1,16.1,"St.Ponsiano primary school, makindye",25.34142857142857
2025-10-09 16:00:00Z,airqo_g5438,hourly,72.54714285714286,0.253633,32.602543,airqo,43.77,43.77,30.5,30.5,"St.Ponsiano primary school, makindye",24.26
2025-10-09 17:00:00Z,airqo_g5438,hourly,81.35000069936116,0.253633,32.602543,airqo,54.76,54.76,43.3,43.3,"St.Ponsiano primary school, makindye",22.02499993642171
2025-10-09 18:00:00Z,airqo_g5438,hourly,82.16666728258133,0.2550441111111111,32.60234477777778,airqo,67.89,67.89,52.91,52.91,"St.Ponsiano primary school, makindye",21.924999872843426
2025-10-09 19:00:00Z,airqo_g5438,hourly,72.34,0.256808,32.602097,airqo,65.55,65.55,56.95,56.95,"St.Ponsiano primary school, makindye",23.72
2025-10-09 20:00:00Z,airqo_g5438,hourly,71.92,0.256808,32.602097,airqo,55.1,55.1,44.89,44.89,"St.Ponsiano primary school, makindye",22.38833333333333
2025-10-09 21:00:00Z,airqo_g5438,hourly,91.49166693290074,0.256808,32.602097,airqo,59.05,59.05,42.93,42.93,"St.Ponsiano primary school, makindye",20.899999936421715
2025-10-09 22:00:00Z,airqo_g5438,hourly,71.98142857142857,0.256808,32.602097,airqo,82.83,82.83,61.22,61.22,"St.Ponsiano primary school, makindye",22.854285714285712
2025-10-09 23:00:00Z,airqo_g5438,hourly,92.54999955495198,0.256808,32.602097,airqo,29.09,29.09,17.4,17.4,"St.Ponsiano primary school, makindye",20.675000190734863
2025-10-10 00:00:00Z,airqo_g5438,hourly,92.90769283588116,0.2563902222222222,32.60351566666667,airqo,25.46,25.46,15.41,15.41,"St.Ponsiano primary school, makindye",20.576923370361328
2025-10-10 01:00:00Z,airqo_g5438,hourly,71.89,0.255868,32.605289,airqo,36.01,36.01,24.81,24.81,"St.Ponsiano primary school, makindye",22.78
2025-10-10 02:00:00Z,airqo_g5438,hourly,71.756,0.255868,32.605289,airqo,42.02,42.02,29.59,29.59,"St.Ponsiano primary school, makindye",22.17
2025-10-10 05:00:00Z,airqo_g5438,hourly,72.57,0.0,0.0,airqo,60.71,60.71,45.1,45.1,"St.Ponsiano primary school, makindye",25.92
2025-10-10 06:00:00Z,airqo_g5438,hourly,72.99,0.0,0.0,airqo,30.55,30.55,19.38,19.38,"St.Ponsiano primary school, makindye",27.035
2025-10-10 07:00:00Z,airqo_g5438,hourly,73.53,0.0,0.0,airqo,55.68,55.68,36.97,36.97,"St.Ponsiano primary school, makindye",28.91
2025-10-10 08:00:00Z,airqo_g5438,hourly,73.61,0.0,0.0,airqo,15.1,15.1,16.45,16.45,"St.Ponsiano primary school, makindye",28.835714285714285
2025-10-10 09:00:00Z,airqo_g5438,hourly,73.97142857142856,0.0,0.0,airqo,14.0,14.0,16.03,16.03,"St.Ponsiano primary school, makindye",29.708571428571428
2025-10-10 10:00:00Z,airqo_g5438,hourly,74.186,0.0,0.0,airqo,14.93,14.93,16.76,16.76,"St.Ponsiano primary school, makindye",30.862
2025-10-10 11:00:00Z,airqo_g5438,hourly,74.1425,0.0,0.0,airqo,7.58,7.58,13.28,13.28,"St.Ponsiano primary school, makindye",30.59375
2025-10-10 12:00:00Z,airqo_g5438,hourly,73.82142857142857,0.0,0.0,airqo,5.27,5.27,10.22,10.22,"St.Ponsiano primary school, makindye",29.6
2025-10-10 13:00:00Z,airqo_g5438,hourly,73.6,0.255798,32.605389,airqo,3.57,3.57,11.98,11.98,"St.Ponsiano primary school, makindye",28.44
2025-10-10 14:00:00Z,airqo_g5438,hourly,73.31428571428572,0.255798,32.605389,airqo,4.02,4.02,9.15,9.15,"St.Ponsiano primary school, makindye",27.87142857142857
2025-10-10 15:00:00Z,airqo_g5438,hourly,72.69166666666666,0.255798,32.605389,airqo,4.14,4.14,12.52,12.52,"St.Ponsiano primary school, makindye",25.743333333333336
2025-10-10 16:00:00Z,airqo_g5438,hourly,72.37833333333334,0.255798,32.605389,airqo,36.1,36.1,22.35,22.35,"St.Ponsiano primary school, makindye",24.996666666666663
2025-10-10 17:00:00Z,airqo_g5438,hourly,72.16428571428571,0.255798,32.605389,airqo,40.01,40.01,27.54,27.54,"St.Ponsiano primary school, makindye",24.45428571428572
2025-10-10 18:00:00Z,airqo_g5438,hourly,72.05285714285715,0.255798,32.605389,airqo,100.3,100.3,69.3,69.3,"St.Ponsiano primary school, makindye",24.327142857142857
2025-10-10 19:00:00Z,airqo_g5438,hourly,72.01,0.0,0.0,airqo,89.9,89.9,64.95,64.95,"St.Ponsiano primary school, makindye",24.3
